time,V(n003)
1.336330428954954e-002,-1.080379e+000
1.337252606370189e-002,-1.055481e+000
1.338174783785425e-002,-1.030881e+000
1.339096961200661e-002,-1.006576e+000
1.340019138615897e-002,-9.825683e-001
1.343762628199230e-002,-8.875855e-001
1.347506117782564e-002,-7.972480e-001
1.351249607365897e-002,-7.117002e-001
1.354993096949230e-002,-6.308937e-001
1.358736586532564e-002,-5.547624e-001
1.362480076115897e-002,-4.832240e-001
1.366223565699231e-002,-4.161825e-001
1.369967055282564e-002,-3.535293e-001
1.373710544865897e-002,-2.951455e-001
1.377454034449231e-002,-2.409032e-001
1.381197524032564e-002,-1.906668e-001
1.384941013615898e-002,-1.442947e-001
1.388684503199231e-002,-1.016403e-001
1.392427992782564e-002,-6.255330e-002
1.396171482365898e-002,-2.688065e-002
1.399914971949231e-002,5.532324e-003
1.403658461532565e-002,3.484114e-002
1.407401951115898e-002,6.120126e-002
1.411145440699231e-002,8.476745e-002
1.414888930282565e-002,1.056930e-001
1.418632419865898e-002,1.241292e-001
1.422375909449232e-002,1.402249e-001
1.426119399032565e-002,1.541258e-001
1.429862888615898e-002,1.659743e-001
1.433606378199232e-002,1.759090e-001
1.437349867782565e-002,1.840643e-001
1.441093357365899e-002,1.905705e-001
1.444836846949232e-002,1.955533e-001
1.448580336532565e-002,1.991337e-001
1.452323826115899e-002,2.014277e-001
1.456067315699232e-002,2.025468e-001
1.459810805282566e-002,2.025970e-001
1.463554294865899e-002,2.016798e-001
1.467297784449232e-002,1.998912e-001
1.471041274032566e-002,1.973226e-001
1.474784763615899e-002,1.940602e-001
1.478528253199233e-002,1.901854e-001
1.482271742782566e-002,1.857748e-001
1.486015232365899e-002,1.809002e-001
1.489758721949233e-002,1.756289e-001
1.493502211532566e-002,1.700403e-001
1.494246612861248e-002,1.689044e-001
1.494991014189929e-002,1.677557e-001
1.495735415518611e-002,1.665941e-001
1.496479816847292e-002,1.654196e-001
1.497224218175974e-002,1.642324e-001
1.497968619504656e-002,1.630323e-001
1.498713020833337e-002,1.618193e-001
1.499339062500019e-002,1.607970e-001
1.499999999999998e-002,1.597117e-001
1.500000722797605e-002,1.598144e-001
1.500001082616433e-002,1.599711e-001
1.500001685711968e-002,1.604690e-001
1.500002298889307e-002,1.613743e-001
1.500003212019260e-002,1.635794e-001
1.500004203481736e-002,1.672314e-001
1.500005584764422e-002,1.744706e-001
1.500007180466750e-002,1.855863e-001
1.500009495060151e-002,2.056674e-001
1.500013069054321e-002,2.409337e-001
1.500019246478536e-002,3.052041e-001
1.500022674823823e-002,3.401681e-001
1.500027342579095e-002,3.869588e-001
1.500078796469588e-002,9.003562e-001
1.500099999999998e-002,1.111842e+000
1.500100267969304e-002,1.114492e+000
1.500100803907916e-002,1.119640e+000
1.500101875785141e-002,1.129311e+000
1.500103008575712e-002,1.138307e+000
1.500104336786680e-002,1.146813e+000
1.500105785711265e-002,1.153601e+000
1.500107301209327e-002,1.158150e+000
1.500108920519863e-002,1.160655e+000
1.500110865814224e-002,1.161697e+000
1.500114079092078e-002,1.160593e+000
1.500116458729993e-002,1.159400e+000
1.500118838367908e-002,1.158444e+000
1.500121218005824e-002,1.157725e+000
1.500123597643739e-002,1.157241e+000
1.500125977281655e-002,1.156994e+000
1.500128356919570e-002,1.156984e+000
1.500130736557485e-002,1.157210e+000
1.501102046560496e-002,1.130061e+000
1.502073356563507e-002,1.103239e+000
1.503044666566518e-002,1.076745e+000
1.504015976569529e-002,1.050579e+000
1.504987286572540e-002,1.024740e+000
1.505958596575551e-002,9.992284e-001
1.506929906578562e-002,9.740443e-001
1.510673396161896e-002,8.794506e-001
1.514416885745229e-002,7.895540e-001
1.518160375328562e-002,7.044419e-001
1.521903864911896e-002,6.240643e-001
1.525647354495229e-002,5.483537e-001
1.529390844078563e-002,4.772267e-001
1.533134333661896e-002,4.105859e-001
1.536877823245229e-002,3.483221e-001
1.540621312828563e-002,2.903156e-001
1.544364802411896e-002,2.364378e-001
1.548108291995230e-002,1.865525e-001
1.551851781578563e-002,1.405179e-001
1.555595271161896e-002,9.818689e-002
1.559338760745230e-002,5.940906e-002
1.563082250328563e-002,2.403126e-002
1.566825739911897e-002,-8.101257e-003
1.570569229495230e-002,-3.714395e-002
1.574312719078563e-002,-6.325221e-002
1.578056208661897e-002,-8.658062e-002
1.581799698245230e-002,-1.072823e-001
1.585543187828564e-002,-1.255083e-001
1.589286677411897e-002,-1.414070e-001
1.593030166995230e-002,-1.551240e-001
1.596773656578564e-002,-1.668012e-001
1.600517146161897e-002,-1.765769e-001
1.604260635745231e-002,-1.845850e-001
1.608004125328564e-002,-1.909555e-001
1.611747614911897e-002,-1.958136e-001
1.615491104495231e-002,-1.992797e-001
1.619234594078564e-002,-2.014696e-001
1.622978083661898e-002,-2.024941e-001
1.626721573245231e-002,-2.024590e-001
1.630465062828564e-002,-2.014651e-001
1.634208552411898e-002,-1.996080e-001
1.637952041995231e-002,-1.969787e-001
1.641695531578565e-002,-1.936630e-001
1.645439021161898e-002,-1.897417e-001
1.649182510745231e-002,-1.852911e-001
1.652926000328565e-002,-1.803825e-001
1.656669489911898e-002,-1.750827e-001
1.660412979495232e-002,-1.694731e-001
1.661320649091150e-002,-1.680772e-001
1.662228318687070e-002,-1.666645e-001
1.663135988282989e-002,-1.652350e-001
1.664043657878908e-002,-1.637888e-001
1.664951327474827e-002,-1.623259e-001
1.665858997070746e-002,-1.608462e-001
1.666766666666665e-002,-1.593497e-001
1.666767389319624e-002,-1.594525e-001
1.666767749009467e-002,-1.596092e-001
1.666768351947633e-002,-1.601074e-001
1.666768966536210e-002,-1.610158e-001
1.666769879978329e-002,-1.632247e-001
1.666770872720295e-002,-1.668867e-001
1.666772254226305e-002,-1.741371e-001
1.666773851528009e-002,-1.852777e-001
1.666776167258510e-002,-2.053891e-001
1.666779749200556e-002,-2.407605e-001
1.666785938128629e-002,-3.051692e-001
1.666789366251238e-002,-3.401329e-001
1.666794044794470e-002,-3.870367e-001
1.666866666666665e-002,-1.111745e+000
1.666867471007898e-002,-1.119534e+000
1.666868543462876e-002,-1.129207e+000
1.666869672134542e-002,-1.138165e+000
1.666870995141851e-002,-1.146626e+000
1.666872440242933e-002,-1.153380e+000
1.666873950199886e-002,-1.157894e+000
1.666875562510391e-002,-1.160369e+000
1.666877494172446e-002,-1.161380e+000
1.666880694384426e-002,-1.160248e+000
1.666883056621305e-002,-1.159048e+000
1.666885418858183e-002,-1.158086e+000
1.666887781095062e-002,-1.157362e+000
1.666890143331941e-002,-1.156876e+000
1.666892505568820e-002,-1.156629e+000
1.666894867805698e-002,-1.156620e+000
1.666897230042577e-002,-1.156849e+000
1.667819407456986e-002,-1.131063e+000
1.668741584871395e-002,-1.105572e+000
1.669663762285805e-002,-1.080379e+000
1.670585939700215e-002,-1.055481e+000
1.671508117114624e-002,-1.030881e+000
1.672430294529034e-002,-1.006576e+000
1.673352471943443e-002,-9.825683e-001
1.677095961526777e-002,-8.875855e-001
1.680839451110110e-002,-7.972480e-001
1.684582940693443e-002,-7.117002e-001
1.688326430276777e-002,-6.308937e-001
1.692069919860110e-002,-5.547624e-001
1.695813409443444e-002,-4.832240e-001
1.699556899026777e-002,-4.161825e-001
1.703300388610110e-002,-3.535293e-001
1.707043878193444e-002,-2.951455e-001
1.710787367776777e-002,-2.409032e-001
1.714530857360111e-002,-1.906668e-001
1.718274346943444e-002,-1.442947e-001
1.722017836526777e-002,-1.016403e-001
1.725761326110111e-002,-6.255330e-002
1.729504815693444e-002,-2.688065e-002
1.733248305276778e-002,5.532324e-003
1.736991794860111e-002,3.484114e-002
1.740735284443444e-002,6.120126e-002
1.744478774026778e-002,8.476745e-002
1.748222263610111e-002,1.056930e-001
1.751965753193445e-002,1.241292e-001
1.755709242776778e-002,1.402249e-001
1.759452732360111e-002,1.541258e-001
1.763196221943445e-002,1.659743e-001
1.766939711526778e-002,1.759090e-001
1.770683201110112e-002,1.840643e-001
1.774426690693445e-002,1.905705e-001
1.778170180276778e-002,1.955533e-001
1.781913669860112e-002,1.991337e-001
1.785657159443445e-002,2.014277e-001
1.789400649026779e-002,2.025468e-001
1.793144138610112e-002,2.025970e-001
1.796887628193445e-002,2.016798e-001
1.800631117776779e-002,1.998912e-001
1.804374607360112e-002,1.973226e-001
1.808118096943446e-002,1.940602e-001
1.811861586526779e-002,1.901854e-001
1.815605076110112e-002,1.857748e-001
1.819348565693446e-002,1.809002e-001
1.823092055276779e-002,1.756289e-001
1.826835544860113e-002,1.700403e-001
1.827763800356286e-002,1.686181e-001
1.828692055852461e-002,1.671781e-001
1.829620311348635e-002,1.657203e-001
1.830548566844809e-002,1.642448e-001
1.831476822340983e-002,1.627515e-001
1.832405077837157e-002,1.612405e-001
1.833333333333331e-002,1.597117e-001
1.833334056130938e-002,1.598144e-001
1.833334415949766e-002,1.599711e-001
1.833335019045301e-002,1.604690e-001
1.833335632222640e-002,1.613743e-001
1.833336545352593e-002,1.635794e-001
1.833337536815069e-002,1.672314e-001
1.833338918097755e-002,1.744706e-001
1.833340513800083e-002,1.855863e-001
1.833342828393485e-002,2.056674e-001
1.833346402387654e-002,2.409337e-001
1.833352579811873e-002,3.052041e-001
1.833356008157160e-002,3.401681e-001
1.833360675912433e-002,3.869588e-001
1.833433333333331e-002,1.111855e+000
1.833434137241250e-002,1.119640e+000
1.833435209118476e-002,1.129311e+000
1.833436341909046e-002,1.138307e+000
1.833437670120014e-002,1.146813e+000
1.833439119044599e-002,1.153601e+000
1.833440634542661e-002,1.158150e+000
1.833442253853198e-002,1.160655e+000
1.833444199147559e-002,1.161697e+000
1.833447412425412e-002,1.160593e+000
1.833449792063327e-002,1.159400e+000
1.833452171701243e-002,1.158444e+000
1.833454551339159e-002,1.157725e+000
1.833456930977075e-002,1.157241e+000
1.833459310614990e-002,1.156994e+000
1.833461690252906e-002,1.156984e+000
1.833464069890822e-002,1.157210e+000
1.834435379895235e-002,1.130061e+000
1.835406689899649e-002,1.103239e+000
1.836377999904063e-002,1.076745e+000
1.837349309908476e-002,1.050579e+000
1.838320619912890e-002,1.024740e+000
1.839291929917303e-002,9.992284e-001
1.840263239921717e-002,9.740443e-001
1.844006729505051e-002,8.794506e-001
1.847750219088384e-002,7.895540e-001
1.851493708671717e-002,7.044419e-001
1.855237198255051e-002,6.240643e-001
1.858980687838384e-002,5.483537e-001
1.862724177421718e-002,4.772267e-001
1.866467667005051e-002,4.105859e-001
1.870211156588384e-002,3.483221e-001
1.873954646171718e-002,2.903156e-001
1.877698135755051e-002,2.364378e-001
1.881441625338385e-002,1.865525e-001
1.885185114921718e-002,1.405179e-001
1.888928604505051e-002,9.818689e-002
1.892672094088385e-002,5.940906e-002
1.896415583671718e-002,2.403125e-002
1.900159073255052e-002,-8.101257e-003
1.903902562838385e-002,-3.714395e-002
1.907646052421718e-002,-6.325221e-002
1.911389542005052e-002,-8.658062e-002
1.915133031588385e-002,-1.072823e-001
1.918876521171719e-002,-1.255083e-001
1.922620010755052e-002,-1.414070e-001
1.926363500338385e-002,-1.551240e-001
1.930106989921719e-002,-1.668012e-001
1.933850479505052e-002,-1.765769e-001
1.937593969088386e-002,-1.845850e-001
1.941337458671719e-002,-1.909555e-001
1.945080948255052e-002,-1.958136e-001
1.948824437838386e-002,-1.992797e-001
1.952567927421719e-002,-2.014696e-001
1.956311417005053e-002,-2.024941e-001
1.960054906588386e-002,-2.024590e-001
1.963798396171719e-002,-2.014651e-001
1.967541885755053e-002,-1.996080e-001
1.971285375338386e-002,-1.969787e-001
1.975028864921720e-002,-1.936630e-001
1.978772354505053e-002,-1.897417e-001
1.982515844088386e-002,-1.852911e-001
1.986259333671720e-002,-1.803825e-001
1.990002823255053e-002,-1.750827e-001
1.993746312838387e-002,-1.694731e-001
1.994653982432902e-002,-1.680772e-001
1.995561652027418e-002,-1.666645e-001
1.996469321621934e-002,-1.652350e-001
1.997376991216450e-002,-1.637888e-001
1.998284660810966e-002,-1.623259e-001
1.999192330405482e-002,-1.608462e-001
2.000099999999998e-002,-1.593497e-001
2.000100722652957e-002,-1.594525e-001
2.000101082342800e-002,-1.596092e-001
2.000101685280966e-002,-1.601074e-001
2.000102299869543e-002,-1.610158e-001
2.000103213311662e-002,-1.632247e-001
2.000104206053629e-002,-1.668867e-001
2.000105587559639e-002,-1.741371e-001
2.000107184861343e-002,-1.852777e-001
2.000109500591844e-002,-2.053891e-001
2.000113082533891e-002,-2.407605e-001
2.000119271461964e-002,-3.051692e-001
2.000122699584574e-002,-3.401329e-001
2.000127378127802e-002,-3.870367e-001
2.000199999999998e-002,-1.111745e+000
2.000200804341232e-002,-1.119534e+000
2.000201876796212e-002,-1.129207e+000
2.000203005467877e-002,-1.138165e+000
2.000204328475186e-002,-1.146626e+000
2.000205773576268e-002,-1.153380e+000
2.000207283533221e-002,-1.157894e+000
2.000208895843727e-002,-1.160369e+000
2.000210827505782e-002,-1.161380e+000
2.000214027717762e-002,-1.160248e+000
2.000216389954641e-002,-1.159048e+000
2.000218752191520e-002,-1.158086e+000
2.000221114428399e-002,-1.157362e+000
2.000223476665278e-002,-1.156876e+000
2.000225838902157e-002,-1.156629e+000
2.000228201139035e-002,-1.156620e+000
2.000230563375914e-002,-1.156849e+000
2.001152740791471e-002,-1.131063e+000
2.002074918207028e-002,-1.105572e+000
2.002997095622585e-002,-1.080379e+000
2.003919273038142e-002,-1.055481e+000
2.004841450453699e-002,-1.030881e+000
2.005763627869255e-002,-1.006576e+000
2.006685805284812e-002,-9.825683e-001
2.010429294868146e-002,-8.875855e-001
2.014172784451479e-002,-7.972480e-001
2.017916274034812e-002,-7.117002e-001
2.021659763618146e-002,-6.308937e-001
2.025403253201479e-002,-5.547624e-001
2.029146742784813e-002,-4.832240e-001
2.032890232368146e-002,-4.161825e-001
2.036633721951479e-002,-3.535293e-001
2.040377211534813e-002,-2.951455e-001
2.044120701118146e-002,-2.409032e-001
2.047864190701480e-002,-1.906668e-001
2.051607680284813e-002,-1.442947e-001
2.055351169868146e-002,-1.016403e-001
2.059094659451480e-002,-6.255330e-002
2.062838149034813e-002,-2.688065e-002
2.066581638618147e-002,5.532324e-003
2.070325128201480e-002,3.484114e-002
2.074068617784813e-002,6.120126e-002
2.077812107368147e-002,8.476745e-002
2.081555596951480e-002,1.056930e-001
2.085299086534814e-002,1.241292e-001
2.089042576118147e-002,1.402249e-001
2.092786065701480e-002,1.541258e-001
2.096529555284814e-002,1.659743e-001
2.100273044868147e-002,1.759090e-001
2.104016534451481e-002,1.840643e-001
2.107760024034814e-002,1.905705e-001
2.111503513618147e-002,1.955533e-001
2.115247003201481e-002,1.991337e-001
2.118990492784814e-002,2.014277e-001
2.122733982368148e-002,2.025468e-001
2.126477471951481e-002,2.025970e-001
2.130220961534814e-002,2.016798e-001
2.133964451118148e-002,1.998912e-001
2.137707940701481e-002,1.973226e-001
2.141451430284815e-002,1.940602e-001
2.145194919868148e-002,1.901854e-001
2.148938409451481e-002,1.857748e-001
2.152681899034815e-002,1.809002e-001
2.156425388618148e-002,1.756289e-001
2.160168878201482e-002,1.700403e-001
2.161097133696508e-002,1.686181e-001
2.162025389191534e-002,1.671781e-001
2.162953644686560e-002,1.657203e-001
2.163881900181586e-002,1.642448e-001
2.164810155676612e-002,1.627515e-001
2.165738411171638e-002,1.612405e-001
2.166666666666664e-002,1.597117e-001
2.166667389464271e-002,1.598144e-001
2.166667749283099e-002,1.599711e-001
2.166668352378634e-002,1.604690e-001
2.166668965555973e-002,1.613743e-001
2.166669878685927e-002,1.635794e-001
2.166670870148402e-002,1.672314e-001
2.166672251431089e-002,1.744706e-001
2.166673847133416e-002,1.855863e-001
2.166676161726818e-002,2.056674e-001
2.166679735720990e-002,2.409337e-001
2.166685913145208e-002,3.052041e-001
2.166689341490495e-002,3.401681e-001
2.166694009245770e-002,3.869588e-001
2.166766666666664e-002,1.111855e+000
2.166767470574584e-002,1.119640e+000
2.166768542451811e-002,1.129311e+000
2.166769675242381e-002,1.138307e+000
2.166771003453348e-002,1.146813e+000
2.166772452377933e-002,1.153601e+000
2.166773967875995e-002,1.158150e+000
2.166775587186532e-002,1.160655e+000
2.166777532480894e-002,1.161697e+000
2.166780745758747e-002,1.160593e+000
2.166783125396662e-002,1.159400e+000
2.166785505034578e-002,1.158444e+000
2.166787884672494e-002,1.157725e+000
2.166790264310410e-002,1.157241e+000
2.166792643948326e-002,1.156994e+000
2.166795023586242e-002,1.156984e+000
2.166797403224157e-002,1.157210e+000
2.167768713228870e-002,1.130061e+000
2.168740023233582e-002,1.103239e+000
2.169711333238295e-002,1.076745e+000
2.170682643243008e-002,1.050579e+000
2.171653953247720e-002,1.024740e+000
2.172625263252433e-002,9.992284e-001
2.173596573257145e-002,9.740443e-001
2.177340062840479e-002,8.794506e-001
2.181083552423812e-002,7.895540e-001
2.184827042007145e-002,7.044419e-001
2.188570531590479e-002,6.240643e-001
2.192314021173812e-002,5.483537e-001
2.196057510757146e-002,4.772267e-001
2.199801000340479e-002,4.105859e-001
2.203544489923812e-002,3.483221e-001
2.207287979507146e-002,2.903156e-001
2.211031469090479e-002,2.364378e-001
2.214774958673813e-002,1.865525e-001
2.218518448257146e-002,1.405179e-001
2.222261937840479e-002,9.818689e-002
2.226005427423813e-002,5.940906e-002
2.229748917007146e-002,2.403125e-002
2.233492406590480e-002,-8.101257e-003
2.237235896173813e-002,-3.714395e-002
2.240979385757146e-002,-6.325221e-002
2.244722875340480e-002,-8.658062e-002
2.248466364923813e-002,-1.072823e-001
2.252209854507146e-002,-1.255083e-001
2.255953344090480e-002,-1.414070e-001
2.259696833673813e-002,-1.551240e-001
2.263440323257147e-002,-1.668012e-001
2.267183812840480e-002,-1.765769e-001
2.270927302423813e-002,-1.845850e-001
2.274670792007147e-002,-1.909555e-001
2.278414281590480e-002,-1.958136e-001
2.282157771173814e-002,-1.992797e-001
2.285901260757147e-002,-2.014696e-001
2.289644750340480e-002,-2.024941e-001
2.293388239923814e-002,-2.024590e-001
2.297131729507147e-002,-2.014651e-001
2.300875219090481e-002,-1.996080e-001
2.304618708673814e-002,-1.969787e-001
2.308362198257147e-002,-1.936630e-001
2.312105687840481e-002,-1.897417e-001
2.315849177423814e-002,-1.852911e-001
2.319592667007148e-002,-1.803825e-001
2.323336156590481e-002,-1.750827e-001
2.327079646173814e-002,-1.694731e-001
2.327987315768031e-002,-1.680772e-001
2.328894985362248e-002,-1.666645e-001
2.329802654956464e-002,-1.652350e-001
2.330710324550681e-002,-1.637888e-001
2.331617994144898e-002,-1.623259e-001
2.332525663739115e-002,-1.608462e-001
2.333433333333331e-002,-1.593497e-001
2.333434055986291e-002,-1.594525e-001
2.333434415676133e-002,-1.596092e-001
2.333435018614299e-002,-1.601074e-001
2.333435633202876e-002,-1.610158e-001
2.333436546644995e-002,-1.632247e-001
2.333437539386962e-002,-1.668867e-001
2.333438920892972e-002,-1.741371e-001
2.333440518194676e-002,-1.852777e-001
2.333442833925177e-002,-2.053891e-001
2.333446415867227e-002,-2.407605e-001
2.333452604795301e-002,-3.051692e-001
2.333456032917911e-002,-3.401329e-001
2.333460711461145e-002,-3.870367e-001
2.333533333333331e-002,-1.111745e+000
2.333534137674567e-002,-1.119534e+000
2.333535210129548e-002,-1.129207e+000
2.333536338801212e-002,-1.138165e+000
2.333537661808521e-002,-1.146626e+000
2.333539106909603e-002,-1.153380e+000
2.333540616866556e-002,-1.157894e+000
2.333542229177062e-002,-1.160369e+000
2.333544160839118e-002,-1.161380e+000
2.333547361051097e-002,-1.160248e+000
2.333549723287977e-002,-1.159048e+000
2.333552085524856e-002,-1.158086e+000
2.333554447761735e-002,-1.157362e+000
2.333556809998615e-002,-1.156876e+000
2.333559172235494e-002,-1.156629e+000
2.333561534472373e-002,-1.156620e+000
2.333563896709252e-002,-1.156849e+000
2.334486074126172e-002,-1.131063e+000
2.335408251543093e-002,-1.105572e+000
2.336330428960013e-002,-1.080379e+000
2.337252606376933e-002,-1.055481e+000
2.338174783793853e-002,-1.030881e+000
2.339096961210773e-002,-1.006576e+000
2.340019138627693e-002,-9.825683e-001
2.343762628211027e-002,-8.875855e-001
2.347506117794360e-002,-7.972480e-001
2.351249607377693e-002,-7.117002e-001
2.354993096961027e-002,-6.308937e-001
2.358736586544360e-002,-5.547624e-001
2.362480076127694e-002,-4.832240e-001
2.366223565711027e-002,-4.161825e-001
2.369967055294360e-002,-3.535293e-001
2.373710544877694e-002,-2.951455e-001
2.377454034461027e-002,-2.409032e-001
2.381197524044361e-002,-1.906668e-001
2.384941013627694e-002,-1.442947e-001
2.388684503211027e-002,-1.016403e-001
2.392427992794361e-002,-6.255330e-002
2.396171482377694e-002,-2.688065e-002
2.399914971961028e-002,5.532324e-003
2.403658461544361e-002,3.484114e-002
2.407401951127694e-002,6.120126e-002
2.411145440711028e-002,8.476745e-002
2.414888930294361e-002,1.056930e-001
2.418632419877695e-002,1.241292e-001
2.422375909461028e-002,1.402249e-001
2.426119399044361e-002,1.541258e-001
2.429862888627695e-002,1.659743e-001
2.433606378211028e-002,1.759090e-001
2.437349867794362e-002,1.840643e-001
2.441093357377695e-002,1.905705e-001
2.444836846961028e-002,1.955533e-001
2.448580336544362e-002,1.991337e-001
2.452323826127695e-002,2.014277e-001
2.456067315711029e-002,2.025468e-001
2.459810805294362e-002,2.025970e-001
2.463554294877695e-002,2.016798e-001
2.467297784461029e-002,1.998912e-001
2.471041274044362e-002,1.973226e-001
2.474784763627696e-002,1.940602e-001
2.478528253211029e-002,1.901854e-001
2.482271742794362e-002,1.857748e-001
2.486015232377696e-002,1.809002e-001
2.489758721961029e-002,1.756289e-001
2.493502211544363e-002,1.700403e-001
2.494430467038025e-002,1.686181e-001
2.495358722531687e-002,1.671781e-001
2.496286978025349e-002,1.657203e-001
2.497215233519011e-002,1.642448e-001
2.498143489012673e-002,1.627515e-001
2.499071744506335e-002,1.612405e-001
2.499999999999997e-002,1.597117e-001
2.500000722797604e-002,1.598144e-001
2.500001082616432e-002,1.599711e-001
2.500001685711967e-002,1.604690e-001
2.500002298889307e-002,1.613743e-001
2.500003212019259e-002,1.635794e-001
2.500004203481735e-002,1.672314e-001
2.500005584764421e-002,1.744706e-001
2.500007180466749e-002,1.855863e-001
2.500009495060151e-002,2.056674e-001
2.500013069054318e-002,2.409337e-001
2.500019246478534e-002,3.052041e-001
2.500022674823820e-002,3.401681e-001
2.500027342579093e-002,3.869588e-001
2.500099999999997e-002,1.111855e+000
2.500100803907915e-002,1.119640e+000
2.500101875785139e-002,1.129311e+000
2.500103008575710e-002,1.138307e+000
2.500104336786678e-002,1.146813e+000
2.500105785711263e-002,1.153601e+000
2.500107301209325e-002,1.158150e+000
2.500108920519861e-002,1.160655e+000
2.500110865814222e-002,1.161697e+000
2.500114079092075e-002,1.160593e+000
2.500116458729991e-002,1.159400e+000
2.500118838367906e-002,1.158444e+000
2.500121218005821e-002,1.157725e+000
2.500123597643737e-002,1.157241e+000
2.500125977281652e-002,1.156994e+000
2.500128356919567e-002,1.156984e+000
2.500130736557482e-002,1.157210e+000
2.501102046559369e-002,1.130061e+000
2.502073356561256e-002,1.103239e+000
2.503044666563143e-002,1.076745e+000
2.504015976565031e-002,1.050579e+000
2.504987286566918e-002,1.024740e+000
2.505958596568805e-002,9.992284e-001
2.506929906570692e-002,9.740443e-001
2.510673396154025e-002,8.794506e-001
2.514416885737358e-002,7.895540e-001
2.518160375320692e-002,7.044419e-001
2.521903864904025e-002,6.240643e-001
2.525647354487359e-002,5.483537e-001
2.529390844070692e-002,4.772267e-001
2.533134333654025e-002,4.105859e-001
2.536877823237359e-002,3.483221e-001
2.540621312820692e-002,2.903156e-001
2.544364802404026e-002,2.364378e-001
2.548108291987359e-002,1.865525e-001
2.551851781570692e-002,1.405179e-001
2.555595271154026e-002,9.818689e-002
2.559338760737359e-002,5.940906e-002
2.563082250320693e-002,2.403126e-002
2.566825739904026e-002,-8.101257e-003
2.570569229487359e-002,-3.714395e-002
2.574312719070693e-002,-6.325221e-002
2.578056208654026e-002,-8.658062e-002
2.581799698237360e-002,-1.072823e-001
2.585543187820693e-002,-1.255083e-001
2.589286677404026e-002,-1.414070e-001
2.593030166987360e-002,-1.551240e-001
2.596773656570693e-002,-1.668012e-001
2.600517146154027e-002,-1.765769e-001
2.604260635737360e-002,-1.845850e-001
2.608004125320693e-002,-1.909555e-001
2.611747614904027e-002,-1.958136e-001
2.615491104487360e-002,-1.992797e-001
2.619234594070694e-002,-2.014696e-001
2.622978083654027e-002,-2.024941e-001
2.626721573237360e-002,-2.024590e-001
2.630465062820693e-002,-2.014651e-001
2.634208552404027e-002,-1.996080e-001
2.637952041987360e-002,-1.969787e-001
2.641695531570694e-002,-1.936630e-001
2.645439021154027e-002,-1.897417e-001
2.649182510737360e-002,-1.852911e-001
2.652926000320694e-002,-1.803825e-001
2.656669489904027e-002,-1.750827e-001
2.660412979487361e-002,-1.694731e-001
2.661320649084404e-002,-1.680772e-001
2.662228318681447e-002,-1.666645e-001
2.663135988278491e-002,-1.652350e-001
2.664043657875534e-002,-1.637888e-001
2.664951327472577e-002,-1.623259e-001
2.665858997069621e-002,-1.608462e-001
2.666766666666664e-002,-1.593497e-001
2.666767389319623e-002,-1.594525e-001
2.666767749009465e-002,-1.596092e-001
2.666768351947633e-002,-1.601074e-001
2.666768966536208e-002,-1.610158e-001
2.666769879978329e-002,-1.632247e-001
2.666770872720295e-002,-1.668867e-001
2.666772254226306e-002,-1.741371e-001
2.666773851528008e-002,-1.852777e-001
2.666776167258511e-002,-2.053891e-001
2.666779749200555e-002,-2.407605e-001
2.666785938128620e-002,-3.051692e-001
2.666789366251228e-002,-3.401329e-001
2.666794044794453e-002,-3.870367e-001
2.666866666666664e-002,-1.111745e+000
2.666867471007899e-002,-1.119534e+000
2.666868543462879e-002,-1.129207e+000
2.666869672134544e-002,-1.138165e+000
2.666870995141853e-002,-1.146626e+000
2.666872440242935e-002,-1.153380e+000
2.666873950199888e-002,-1.157894e+000
2.666875562510394e-002,-1.160369e+000
2.666877494172449e-002,-1.161380e+000
2.666880694384429e-002,-1.160248e+000
2.666883056621308e-002,-1.159048e+000
2.666885418858188e-002,-1.158086e+000
2.666887781095067e-002,-1.157362e+000
2.666890143331946e-002,-1.156876e+000
2.666892505568825e-002,-1.156629e+000
2.666894867805704e-002,-1.156620e+000
2.666897230042583e-002,-1.156849e+000
2.667819407458485e-002,-1.131063e+000
2.668741584874388e-002,-1.105572e+000
2.669663762290291e-002,-1.080379e+000
2.670585939706194e-002,-1.055481e+000
2.671508117122097e-002,-1.030881e+000
2.672430294538000e-002,-1.006576e+000
2.673352471953902e-002,-9.825683e-001
2.677095961537236e-002,-8.875855e-001
2.680839451120569e-002,-7.972480e-001
2.684582940703903e-002,-7.117002e-001
2.688326430287236e-002,-6.308937e-001
2.692069919870569e-002,-5.547624e-001
2.695813409453903e-002,-4.832240e-001
2.699556899037236e-002,-4.161825e-001
2.703300388620570e-002,-3.535293e-001
2.707043878203903e-002,-2.951455e-001
2.710787367787236e-002,-2.409032e-001
2.714530857370570e-002,-1.906668e-001
2.718274346953903e-002,-1.442947e-001
2.722017836537237e-002,-1.016403e-001
2.725761326120570e-002,-6.255330e-002
2.729504815703903e-002,-2.688065e-002
2.733248305287237e-002,5.532324e-003
2.736991794870570e-002,3.484114e-002
2.740735284453904e-002,6.120126e-002
2.744478774037237e-002,8.476745e-002
2.748222263620570e-002,1.056930e-001
2.751965753203904e-002,1.241292e-001
2.755709242787237e-002,1.402249e-001
2.759452732370571e-002,1.541258e-001
2.763196221953904e-002,1.659743e-001
2.766939711537237e-002,1.759090e-001
2.770683201120571e-002,1.840643e-001
2.774426690703904e-002,1.905705e-001
2.778170180287238e-002,1.955533e-001
