time,V(n003)
1.500011285699368e-001,1.001719e+000
1.500011651332210e-001,9.997483e-001
1.500011778350755e-001,9.991634e-001
1.500011925937387e-001,9.986295e-001
1.500012084932633e-001,9.982274e-001
1.500012287197602e-001,9.979311e-001
1.500012550372130e-001,9.977612e-001
1.500013040386862e-001,9.977208e-001
1.500013530401593e-001,9.976600e-001
1.500014020416325e-001,9.975787e-001
1.500014510431056e-001,9.974769e-001
1.500015000445787e-001,9.973547e-001
1.500015490460519e-001,9.972121e-001
1.500015980475250e-001,9.970490e-001
1.500112129672665e-001,9.716581e-001
1.500208278870080e-001,9.466742e-001
1.500304428067494e-001,9.220974e-001
1.500400577264909e-001,8.979275e-001
1.500496726462324e-001,8.741647e-001
1.500592875659738e-001,8.508089e-001
1.500689024857153e-001,8.278602e-001
1.501361033158804e-001,6.784652e-001
1.502705049762105e-001,4.238847e-001
1.504354167365490e-001,1.800628e-001
1.506176623753469e-001,-1.176462e-002
1.507653140962764e-001,-1.130160e-001
1.509159282816359e-001,-1.722269e-001
1.510836688918395e-001,-2.020680e-001
1.512629977737903e-001,-2.051230e-001
1.514508786578962e-001,-1.876855e-001
1.516527954605720e-001,-1.565497e-001
1.518639793951125e-001,-1.195292e-001
1.520887932495379e-001,-8.202525e-002
1.523267719475382e-001,-4.792522e-002
1.524800310252230e-001,-3.038416e-002
1.526414415466611e-001,-1.630634e-002
1.527986191887686e-001,-6.211231e-003
1.529835197879336e-001,1.862352e-003
1.531634423811044e-001,6.578127e-003
1.533700905225632e-001,9.094300e-003
1.535741968196838e-001,9.551365e-003
1.537984737969671e-001,8.613603e-003
1.540312385798954e-001,6.907315e-003
1.542939159445145e-001,4.803581e-003
1.546099291176043e-001,2.531420e-003
1.547875984697201e-001,1.507857e-003
1.549364049992091e-001,8.664796e-004
1.551021510622353e-001,3.404787e-004
1.552768928599645e-001,-4.133553e-005
1.554660429042426e-001,-2.921512e-004
1.556636758127233e-001,-4.187411e-004
1.558756792250039e-001,-4.484291e-004
1.560968714975813e-001,-4.087205e-004
1.563349415389063e-001,-3.267667e-004
1.565939030069381e-001,-2.276127e-004
1.571438009078725e-001,-5.582975e-005
1.576085382718953e-001,1.210105e-005
1.579386860506168e-001,1.898663e-005
1.582688338293382e-001,2.337869e-005
1.585989816080597e-001,2.527724e-005
1.589291293867812e-001,2.468228e-005
1.592592771655027e-001,2.159380e-005
1.595894249442242e-001,1.601181e-005
1.599195727229457e-001,7.936304e-006
1.666676666666666e-001,8.108485e-006
1.666676732673582e-001,-8.956296e-005
1.666676761273753e-001,-1.830815e-004
1.666676799700212e-001,-4.063890e-004
1.666676842097045e-001,-8.012237e-004
1.666676890813093e-001,-1.511748e-003
1.666676960393759e-001,-3.072366e-003
1.666677058888714e-001,-6.377701e-003
1.666677184880843e-001,-1.244250e-002
1.666677341912345e-001,-2.267451e-002
1.666677546688334e-001,-3.954794e-002
1.666677842845825e-001,-6.793014e-002
1.666678150126600e-001,-9.957466e-002
1.666678465419196e-001,-1.325284e-001
1.666678804574852e-001,-1.673996e-001
1.666679206423145e-001,-2.079026e-001
1.666686666666666e-001,-9.525294e-001
1.666686788974285e-001,-9.640504e-001
1.666686952051111e-001,-9.777324e-001
1.666687050864754e-001,-9.846817e-001
1.666687172566500e-001,-9.911978e-001
1.666687317752404e-001,-9.966331e-001
1.666687481738996e-001,-1.000241e+000
1.666687657711402e-001,-1.001962e+000
1.666687797775903e-001,-1.002217e+000
1.666687894042001e-001,-1.001962e+000
1.666688112757216e-001,-1.000833e+000
1.666688361552637e-001,-9.994988e-001
1.666688494891548e-001,-9.989285e-001
1.666688645136180e-001,-9.984440e-001
1.666688817184957e-001,-9.980788e-001
1.666689034736302e-001,-9.978396e-001
1.666689359336526e-001,-9.977148e-001
1.666690222407898e-001,-9.976717e-001
1.666822031799791e-001,-9.629600e-001
1.666953841191685e-001,-9.290087e-001
1.667085650583579e-001,-8.958177e-001
1.667217459975472e-001,-8.633870e-001
1.667349269367366e-001,-8.317167e-001
1.667481078759259e-001,-8.008067e-001
1.667612888151153e-001,-7.706571e-001
1.668530989878222e-001,-5.798969e-001
1.670268336091836e-001,-2.841118e-001
1.671865797618613e-001,-8.023062e-002
1.673516146110918e-001,6.149224e-002
1.675197324952287e-001,1.507425e-001
1.676723361189746e-001,1.922151e-001
1.678550472175638e-001,2.077413e-001
1.680004286533578e-001,2.021131e-001
1.681486058418922e-001,1.843552e-001
1.683148010360860e-001,1.575226e-001
1.684931064324601e-001,1.259077e-001
1.686803917844584e-001,9.359977e-002
1.688806227382148e-001,6.288154e-002
1.690645245140697e-001,3.929338e-002
1.692071300332304e-001,2.474846e-002
1.693632233318518e-001,1.260363e-002
1.695308597043462e-001,3.154986e-003
1.697146971942367e-001,-3.657595e-003
1.699029452456937e-001,-7.581299e-003
1.701089534026452e-001,-9.376307e-003
1.702746966982049e-001,-9.484528e-003
1.704258791325799e-001,-8.829571e-003
1.705839752528411e-001,-7.735515e-003
1.707596026912413e-001,-6.320115e-003
1.709423354423329e-001,-4.833036e-003
1.711391403425116e-001,-3.371874e-003
1.713446805021052e-001,-2.073798e-003
1.714931862412104e-001,-1.319389e-003
1.716468629609044e-001,-7.189562e-004
1.718081021388685e-001,-2.539549e-004
1.719888461052219e-001,1.005427e-004
1.721717823525814e-001,3.147003e-004
1.723743008787052e-001,4.242332e-004
1.725804913184382e-001,4.469701e-004
1.727323603252675e-001,4.224798e-004
1.728996944091313e-001,3.706112e-004
1.732615552314599e-001,2.353246e-004
1.736694320110296e-001,1.065005e-004
1.740858845525506e-001,2.648418e-005
1.746916373330872e-001,-1.119835e-005
1.758220196894019e-001,-3.072931e-006
1.769524020457166e-001,3.256694e-006
1.780827844020314e-001,7.790527e-006
1.792131667583461e-001,1.052857e-005
1.803435491146608e-001,1.147082e-005
1.814739314709755e-001,1.061728e-005
1.826043138272902e-001,7.967954e-006
1.833333333333332e-001,7.965608e-006
1.833333375603614e-001,4.357235e-005
1.833333406568426e-001,1.103452e-004
1.833333445544127e-001,2.732576e-004
1.833333488630620e-001,5.864681e-004
1.833333533615220e-001,1.116440e-003
1.833333592034727e-001,2.187898e-003
1.833333674420580e-001,4.492496e-003
1.833333791638251e-001,9.294730e-003
1.833333929893771e-001,1.719121e-002
1.833334113232581e-001,3.083840e-002
1.833334339839165e-001,5.118701e-002
1.833334647249253e-001,8.198533e-002
1.833335313539516e-001,1.512669e-001
1.833335681659508e-001,1.886698e-001
1.833343333333332e-001,9.523358e-001
1.833343411564845e-001,9.599213e-001
1.833343515873530e-001,9.693632e-001
1.833343630184603e-001,9.784901e-001
1.833343763836861e-001,9.871157e-001
1.833343908583315e-001,9.939601e-001
1.833344059578694e-001,9.985499e-001
1.833344220883739e-001,1.001097e+000
1.833344413917110e-001,1.002177e+000
1.833344518762428e-001,1.002119e+000
1.833344614239453e-001,1.001740e+000
1.833344979731317e-001,9.997728e-001
1.833345106180789e-001,9.991863e-001
1.833345253372316e-001,9.986476e-001
1.833345411202181e-001,9.982418e-001
1.833345611911784e-001,9.979398e-001
1.833345870448239e-001,9.977658e-001
1.833346357575439e-001,9.977246e-001
1.833346844702638e-001,9.976634e-001
1.833347331829838e-001,9.975823e-001
1.833347818957037e-001,9.974812e-001
1.833348306084236e-001,9.973601e-001
1.833348793211436e-001,9.972191e-001
1.833349280338635e-001,9.970581e-001
1.833536540068994e-001,9.480023e-001
1.833723799799352e-001,9.004684e-001
1.833911059529710e-001,8.544564e-001
1.834098319260069e-001,8.099663e-001
1.834285578990427e-001,7.669980e-001
1.834472838720786e-001,7.255516e-001
1.834660098451144e-001,6.856271e-001
1.835969950154517e-001,4.356156e-001
1.837625801150953e-001,1.879140e-001
1.839430986139525e-001,-5.194754e-003
1.840921688159463e-001,-1.093777e-001
1.842441892960002e-001,-1.707084e-001
1.844107103149601e-001,-2.014918e-001
1.845903246527675e-001,-2.053795e-001
1.847772562258368e-001,-1.885878e-001
1.849793264776491e-001,-1.577023e-001
1.851896459475925e-001,-1.208746e-001
1.854144534520308e-001,-8.322018e-002
1.856514408983681e-001,-4.901055e-002
1.858065113464122e-001,-3.109600e-002
1.859701810282661e-001,-1.666121e-002
1.861258941792614e-001,-6.541429e-003
1.863114055427005e-001,1.672721e-003
1.864901406993624e-001,6.450470e-003
1.866972759034166e-001,9.051765e-003
1.869003175140455e-001,9.559218e-003
1.871264667421763e-001,8.644903e-003
1.873573523173022e-001,6.965768e-003
1.876201606148195e-001,4.857150e-003
1.879313571937157e-001,2.604812e-003
1.881123375832644e-001,1.550203e-003
1.882597575705982e-001,9.043532e-004
1.884254863250655e-001,3.680404e-004
1.885987383924312e-001,-2.034193e-005
1.887882243981103e-001,-2.805640e-004
1.889842192151572e-001,-4.133391e-004
1.891963373255524e-001,-4.483970e-004
1.894160052824442e-001,-4.123496e-004
1.896537073845589e-001,-3.320680e-004
1.899101148960314e-001,-2.338220e-004
1.904612160381266e-001,-5.952534e-005
1.909284376398026e-001,1.095382e-005
1.912569159430339e-001,1.847644e-005
1.915853942462652e-001,2.335324e-005
1.919138725494965e-001,2.558423e-005
1.922423508527278e-001,2.516941e-005
1.925708291559592e-001,2.210878e-005
1.928993074591905e-001,1.640233e-005
1.932277857624218e-001,8.050066e-006
2.000009999999999e-001,8.114377e-006
2.000010066006914e-001,-8.955524e-005
2.000010094607052e-001,-1.830730e-004
2.000010133033505e-001,-4.063798e-004
2.000010175430348e-001,-8.012136e-004
2.000010224146060e-001,-1.511731e-003
2.000010293726598e-001,-3.072343e-003
2.000010392221133e-001,-6.377656e-003
2.000010518213336e-001,-1.244245e-002
2.000010675244415e-001,-2.267442e-002
2.000010880020307e-001,-3.954782e-002
2.000011176177474e-001,-6.792997e-002
2.000011483457962e-001,-9.957445e-002
2.000011798750098e-001,-1.325282e-001
2.000012137905757e-001,-1.673993e-001
2.000012539753163e-001,-2.079023e-001
2.000019999999999e-001,-9.525294e-001
2.000020122307175e-001,-9.640504e-001
2.000020285383410e-001,-9.777324e-001
2.000020384197158e-001,-9.846816e-001
2.000020505898977e-001,-9.911977e-001
2.000020651084885e-001,-9.966331e-001
2.000020815071305e-001,-1.000241e+000
2.000020991043492e-001,-1.001962e+000
2.000021131108870e-001,-1.002217e+000
2.000021227374892e-001,-1.001962e+000
2.000021446089930e-001,-1.000833e+000
2.000021694885289e-001,-9.994988e-001
2.000021828224133e-001,-9.989285e-001
2.000021978468684e-001,-9.984440e-001
2.000022150517283e-001,-9.980788e-001
2.000022368068335e-001,-9.978396e-001
2.000022692667433e-001,-9.977148e-001
2.000023555736226e-001,-9.976717e-001
2.000155365647407e-001,-9.629599e-001
2.000287175558589e-001,-9.290084e-001
2.000418985469771e-001,-8.958173e-001
2.000550795380952e-001,-8.633865e-001
2.000682605292134e-001,-8.317161e-001
2.000814415203316e-001,-8.008060e-001
2.000946225114497e-001,-7.706563e-001
2.001864330714681e-001,-5.798954e-001
2.003601675995679e-001,-2.841108e-001
2.005199139670891e-001,-8.022970e-002
2.006849486133617e-001,6.149273e-002
2.008530662936708e-001,1.507427e-001
2.010056700508365e-001,1.922152e-001
2.011883811066695e-001,2.077413e-001
2.013337623945017e-001,2.021130e-001
2.014819394510464e-001,1.843552e-001
2.016481347450097e-001,1.575225e-001
2.018264401057368e-001,1.259077e-001
2.020137255368178e-001,9.359971e-002
2.022139564597910e-001,6.288149e-002
2.023978580901180e-001,3.929335e-002
2.025404636552904e-001,2.474843e-002
2.026965569654151e-001,1.260361e-002
2.028641933850926e-001,3.154970e-003
2.030480308688276e-001,-3.657605e-003
2.032362789690548e-001,-7.581304e-003
2.034422871221110e-001,-9.376307e-003
2.036080303734503e-001,-9.484527e-003
2.037592128873054e-001,-8.829569e-003
2.039173090260069e-001,-7.735512e-003
2.040929365177129e-001,-6.320111e-003
2.042756692636788e-001,-4.833032e-003
2.044724742252958e-001,-3.371870e-003
2.046780143874146e-001,-2.073795e-003
2.048265200113248e-001,-1.319387e-003
2.049801966006135e-001,-7.189551e-004
2.051414358768601e-001,-2.539539e-004
2.053221798060209e-001,1.005433e-004
2.055051161313442e-001,3.147007e-004
2.057076346276162e-001,4.242334e-004
2.059138251363237e-001,4.469701e-004
2.060656942601155e-001,4.224796e-004
2.062330283950595e-001,3.706109e-004
2.065948892807142e-001,2.353244e-004
2.070027661546758e-001,1.065003e-004
2.074192185939331e-001,2.648409e-005
2.080249716356594e-001,-1.119836e-005
2.091553540607197e-001,-3.072937e-006
2.102857364857800e-001,3.256693e-006
2.114161189108403e-001,7.790530e-006
2.125465013359006e-001,1.052857e-005
2.136768837609610e-001,1.147083e-005
2.148072661860213e-001,1.061729e-005
2.159376486110816e-001,7.967954e-006
2.166666666666665e-001,7.990941e-006
2.166666724338839e-001,8.100762e-005
2.166666753000335e-001,1.627315e-004
2.166666792446934e-001,3.675071e-004
2.166666834137159e-001,7.235626e-004
2.166666882031081e-001,1.370959e-003
2.166666946880166e-001,2.724460e-003
2.166667039853685e-001,5.647482e-003
2.166667161806685e-001,1.118955e-002
2.166667312241295e-001,2.054291e-002
2.166667507614299e-001,3.600771e-002
2.166667747088586e-001,5.834768e-002
2.166668064968634e-001,9.072611e-002
2.166668380404557e-001,1.236646e-001
2.166668720492083e-001,1.588076e-001
2.166669090345964e-001,1.962414e-001
2.166676666666665e-001,9.523370e-001
2.166676743601222e-001,9.598014e-001
2.166676846180630e-001,9.691035e-001
2.166676961149809e-001,9.783109e-001
2.166677095343087e-001,9.870100e-001
2.166677240010779e-001,9.938877e-001
2.166677390701081e-001,9.985012e-001
2.166677551659084e-001,1.001073e+000
2.166677743892156e-001,1.002175e+000
2.166677849174203e-001,1.002127e+000
2.166677944536409e-001,1.001753e+000
2.166678309963381e-001,9.997882e-001
2.166678436040741e-001,9.992008e-001
2.166678583002473e-001,9.986592e-001
2.166678740092748e-001,9.982510e-001
2.166678939856620e-001,9.979455e-001
2.166679195553283e-001,9.977689e-001
2.166679681325900e-001,9.977270e-001
2.166680167098516e-001,9.976655e-001
2.166680652871133e-001,9.975843e-001
2.166681138643750e-001,9.974834e-001
2.166681624416366e-001,9.973629e-001
2.166682110188983e-001,9.972227e-001
2.166682595961600e-001,9.970628e-001
2.166867467015421e-001,9.486222e-001
2.167052338069243e-001,9.016656e-001
2.167237209123065e-001,8.561930e-001
2.167422080176887e-001,8.122045e-001
2.167606951230709e-001,7.696999e-001
2.167791822284530e-001,7.286794e-001
2.167976693338352e-001,6.891429e-001
2.169269866127579e-001,4.413953e-001
2.170929018435456e-001,1.917818e-001
2.172725724132630e-001,-1.935270e-003
2.174223399586139e-001,-1.075729e-001
2.175750523980312e-001,-1.699572e-001
2.177409784642350e-001,-2.011987e-001
2.179207322825850e-001,-2.054975e-001
2.181072022218584e-001,-1.890225e-001
2.183093471837165e-001,-1.582624e-001
2.185192465195348e-001,-1.215308e-001
2.187440519749913e-001,-8.380453e-002
2.189805612542537e-001,-4.954244e-002
2.191365150109047e-001,-3.144467e-002
2.193012996774454e-001,-1.683330e-002
2.194563033550370e-001,-6.702255e-003
2.196421162831320e-001,1.580542e-003
2.198202766628729e-001,6.387943e-003
2.200276529320678e-001,9.030762e-003
2.202301786822364e-001,9.562515e-003
2.204572473869819e-001,8.659778e-003
2.206872286752801e-001,6.993776e-003
2.209501185750276e-001,4.882789e-003
2.212590788517244e-001,2.639761e-003
2.214416599783358e-001,1.570144e-003
2.215884368119452e-001,9.222212e-004
2.217541460055179e-001,3.810984e-004
2.219267056397966e-001,-1.034311e-005
2.221163406135929e-001,-2.750114e-004
2.223115745594625e-001,-4.106903e-004
2.225237448377535e-001,-4.483098e-004
2.227427078034404e-001,-4.139998e-004
2.229802447603807e-001,-3.345314e-004
2.232354953858007e-001,-2.367288e-004
2.237875662516823e-001,-6.117960e-005
2.242559782170809e-001,1.044930e-005
2.245837466576402e-001,1.825012e-005
2.249115150981995e-001,2.333884e-005
2.252392835387588e-001,2.571546e-005
2.255670519793181e-001,2.537996e-005
2.258948204198775e-001,2.233237e-005
2.262225888604368e-001,1.657266e-005
2.265503573009961e-001,8.100856e-006
2.333343333333332e-001,8.116755e-006
2.333343399340246e-001,-8.955172e-005
2.333343427940362e-001,-1.830690e-004
2.333343466366810e-001,-4.063754e-004
2.333343508763659e-001,-8.012085e-004
2.333343557479204e-001,-1.511723e-003
2.333343627059673e-001,-3.072331e-003
2.333343725553994e-001,-6.377632e-003
2.333343851546231e-001,-1.244242e-002
2.333344008577093e-001,-2.267436e-002
2.333344213352931e-001,-3.954775e-002
2.333344509509926e-001,-6.792988e-002
2.333344816790260e-001,-9.957434e-002
2.333345132082153e-001,-1.325280e-001
2.333345471237810e-001,-1.673992e-001
2.333345873084751e-001,-2.079021e-001
2.333353333333332e-001,-9.525294e-001
2.333353455640741e-001,-9.640504e-001
2.333353618717287e-001,-9.777324e-001
2.333353717530980e-001,-9.846816e-001
2.333353839232760e-001,-9.911977e-001
2.333353984418666e-001,-9.966331e-001
2.333354148405177e-001,-1.000241e+000
2.333354324377478e-001,-1.001962e+000
2.333354464442395e-001,-1.002217e+000
2.333354560708457e-001,-1.001962e+000
2.333354779423588e-001,-1.000833e+000
2.333355028218979e-001,-9.994988e-001
2.333355161557859e-001,-9.989285e-001
2.333355311802452e-001,-9.984440e-001
2.333355483851145e-001,-9.980788e-001
2.333355701402352e-001,-9.978396e-001
2.333356026002042e-001,-9.977148e-001
2.333356889072191e-001,-9.976717e-001
2.333488698710106e-001,-9.629600e-001
2.333620508348022e-001,-9.290086e-001
2.333752317985937e-001,-8.958175e-001
2.333884127623852e-001,-8.633868e-001
2.334015937261767e-001,-8.317165e-001
2.334147746899682e-001,-8.008064e-001
2.334279556537597e-001,-7.706568e-001
2.335197660099664e-001,-5.798962e-001
2.336935005871411e-001,-2.841113e-001
2.338532468416071e-001,-8.023018e-002
2.340182815946724e-001,6.149247e-002
2.341863993822321e-001,1.507426e-001
2.343390030691899e-001,1.922152e-001
2.345217141475182e-001,2.077413e-001
2.346670955132161e-001,2.021131e-001
2.348152726392213e-001,1.843552e-001
2.349814678806796e-001,1.575226e-001
2.351597732601660e-001,1.259077e-001
2.353470586496287e-001,9.359974e-002
2.355472895888014e-001,6.288151e-002
2.357311912957161e-001,3.929337e-002
2.358737968366735e-001,2.474845e-002
2.360298901407442e-001,1.260362e-002
2.361975265355903e-001,3.154978e-003
2.363813640225647e-001,-3.657600e-003
2.365696120971253e-001,-7.581301e-003
2.367756202522315e-001,-9.376307e-003
2.369413635268617e-001,-9.484527e-003
2.370925459988938e-001,-8.829570e-003
2.372506421278938e-001,-7.735514e-003
2.374262695915461e-001,-6.320113e-003
2.376090023402125e-001,-4.833034e-003
2.378058072694970e-001,-3.371872e-003
2.380113474302893e-001,-2.073797e-003
2.381598531148172e-001,-1.319388e-003
2.383135297727276e-001,-7.189557e-004
2.384747689972561e-001,-2.539544e-004
2.386555129459882e-001,1.005430e-004
2.388384492302853e-001,3.147005e-004
2.390409677422664e-001,4.242333e-004
2.392471582146788e-001,4.469701e-004
2.393990272769230e-001,4.224797e-004
2.395663613849874e-001,3.706111e-004
2.399282222373266e-001,2.353245e-004
2.403360990616142e-001,1.065005e-004
2.407525515546864e-001,2.648414e-005
2.413583044589721e-001,-1.119835e-005
2.424886868478295e-001,-3.072934e-006
2.436190692366868e-001,3.256693e-006
2.447494516255441e-001,7.790529e-006
2.458798340144014e-001,1.052857e-005
2.470102164032588e-001,1.147082e-005
2.481405987921161e-001,1.061729e-005
2.492709811809734e-001,7.967954e-006
2.499999999999998e-001,7.921398e-006
2.500000058868285e-001,8.408708e-005
2.500000087319419e-001,1.666465e-004
2.500000126530361e-001,3.729935e-004
2.500000168318968e-001,7.333087e-004
2.500000216247382e-001,1.386554e-003
2.500000281684571e-001,2.763036e-003
2.500000375182849e-001,5.723588e-003
2.500000497627856e-001,1.132324e-002
2.500000648677632e-001,2.076321e-002
2.500000845092045e-001,3.636855e-002
2.500001085365831e-001,5.883347e-002
2.500001404172856e-001,9.133725e-002
2.500001721224705e-001,1.244453e-001
2.500002060806119e-001,1.595212e-001
2.500002433039509e-001,1.971811e-001
2.500009999999998e-001,9.523369e-001
2.500010076787653e-001,9.597877e-001
2.500010179171192e-001,9.690740e-001
2.500010294216190e-001,9.782906e-001
2.500010428471976e-001,9.869981e-001
2.500010573130542e-001,9.938796e-001
2.500010723786708e-001,9.984958e-001
2.500010884705737e-001,1.001070e+000
2.500011076851424e-001,1.002175e+000
2.500011182180407e-001,1.002128e+000
2.500011277528828e-001,1.001755e+000
2.500011642948918e-001,9.997899e-001
2.500011768984530e-001,9.992024e-001
2.500011915920459e-001,9.986605e-001
2.500012072928020e-001,9.982520e-001
2.500012272586634e-001,9.979461e-001
2.500012527969863e-001,9.977693e-001
2.500013013607821e-001,9.977273e-001
2.500013499245780e-001,9.976657e-001
2.500013984883738e-001,9.975845e-001
2.500014470521695e-001,9.974836e-001
2.500014956159654e-001,9.973631e-001
2.500015441797612e-001,9.972230e-001
2.500015927435570e-001,9.970633e-001
2.500200555811541e-001,9.486852e-001
2.500385184187511e-001,9.017873e-001
2.500569812563482e-001,8.563695e-001
2.500754440939453e-001,8.124320e-001
2.500939069315424e-001,7.699747e-001
2.501123697691394e-001,7.289977e-001
2.501308326067365e-001,6.895008e-001
2.502599804700563e-001,4.419843e-001
2.504259292844354e-001,1.921760e-001
2.506055135507816e-001,-1.602254e-003
2.507553521110301e-001,-1.073885e-001
2.509081350396625e-001,-1.698805e-001
2.510740006886398e-001,-2.011685e-001
2.512537686782605e-001,-2.055092e-001
2.514401917949598e-001,-1.890664e-001
2.516423443346209e-001,-1.583191e-001
2.518522010680282e-001,-1.215974e-001
2.520770063474492e-001,-8.386393e-002
2.523134672715825e-001,-4.959654e-002
2.524695107071235e-001,-3.148013e-002
2.526344090887790e-001,-1.685073e-002
2.527893408976156e-001,-6.718576e-003
2.529751845909799e-001,1.571195e-003
2.531532867621479e-001,6.381585e-003
2.533606876460855e-001,9.028621e-003
2.535631611358749e-001,9.562830e-003
2.537903233649943e-001,8.661275e-003
2.540202133082180e-001,6.996601e-003
2.542831121064177e-001,4.885375e-003
2.545918492345423e-001,2.643280e-003
2.547745924278944e-001,1.572143e-003
2.549213051275337e-001,9.240138e-004
2.550870119616737e-001,3.824104e-004
2.552595024821484e-001,-9.336688e-006
2.554491520672826e-001,-2.744513e-004
2.556443100885412e-001,-4.104210e-004
2.558564855329180e-001,-4.482986e-004
2.560753782554163e-001,-4.141632e-004
2.563128989306942e-001,-3.347772e-004
2.565680351021996e-001,-2.370196e-004
2.571202169492871e-001,-6.134243e-005
2.575887484279207e-001,1.039995e-005
2.579164481308225e-001,1.822793e-005
2.582441478337243e-001,2.333734e-005
2.585718475366261e-001,2.572818e-005
2.588995472395280e-001,2.540045e-005
2.592272469424298e-001,2.235416e-005
2.595549466453316e-001,1.658929e-005
2.598826463482334e-001,8.105850e-006
2.666676666666665e-001,8.116988e-006
2.666676732673579e-001,-8.955136e-005
2.666676761273693e-001,-1.830686e-004
2.666676799700141e-001,-4.063749e-004
2.666676842096990e-001,-8.012080e-004
2.666676890812517e-001,-1.511722e-003
2.666676960392979e-001,-3.072330e-003
2.666677058887277e-001,-6.377629e-003
2.666677184879517e-001,-1.244242e-002
2.666677341910356e-001,-2.267436e-002
2.666677546686188e-001,-3.954775e-002
2.666677842843164e-001,-6.792987e-002
2.666678150123481e-001,-9.957433e-002
2.666678465415349e-001,-1.325280e-001
2.666678804571004e-001,-1.673992e-001
2.666679206417899e-001,-2.079021e-001
2.666686666666665e-001,-9.525294e-001
2.666686788974161e-001,-9.640504e-001
2.666686952050824e-001,-9.777324e-001
2.666687050864495e-001,-9.846816e-001
2.666687172566262e-001,-9.911977e-001
2.666687317752167e-001,-9.966331e-001
2.666687481738711e-001,-1.000241e+000
2.666687657711056e-001,-1.001962e+000
2.666687797775801e-001,-1.002217e+000
2.666687894041877e-001,-1.001962e+000
2.666688112757043e-001,-1.000833e+000
2.666688361552447e-001,-9.994988e-001
2.666688494891339e-001,-9.989285e-001
2.666688645135948e-001,-9.984440e-001
2.666688817184676e-001,-9.980788e-001
2.666689034735940e-001,-9.978396e-001
2.666689359335852e-001,-9.977148e-001
2.666690222406508e-001,-9.976717e-001
2.666822031942228e-001,-9.629600e-001
2.666953841477947e-001,-9.290086e-001
2.667085651013667e-001,-8.958176e-001
2.667217460549386e-001,-8.633869e-001
2.667349270085105e-001,-8.317165e-001
2.667481079620825e-001,-8.008065e-001
2.667612889156544e-001,-7.706569e-001
2.668530991956438e-001,-5.798965e-001
2.670268337911689e-001,-2.841115e-001
2.671865800033569e-001,-8.023036e-002
2.673516147963574e-001,6.149237e-002
2.675197326240238e-001,1.507426e-001
2.676723362847244e-001,1.922152e-001
2.678550473714681e-001,2.077413e-001
2.680004287662870e-001,2.021131e-001
2.681486059182696e-001,1.843552e-001
2.683148011400918e-001,1.575226e-001
2.684931065265940e-001,1.259077e-001
2.686803919004922e-001,9.359976e-002
2.688806228457234e-001,6.288153e-002
2.690645245812801e-001,3.929337e-002
2.692071301131818e-001,2.474845e-002
2.693632234149885e-001,1.260362e-002
2.695308598005483e-001,3.154981e-003
2.697146972887342e-001,-3.657598e-003
2.699029453536960e-001,-7.581300e-003
2.701089535095689e-001,-9.376307e-003
2.702746967929130e-001,-9.484528e-003
2.704258792493063e-001,-8.829571e-003
2.705839753746794e-001,-7.735515e-003
2.707596028278407e-001,-6.320114e-003
2.709423355775165e-001,-4.833035e-003
2.711391404947104e-001,-3.371873e-003
2.713446806550060e-001,-2.073797e-003
2.714931863622017e-001,-1.319388e-003
2.716468630457730e-001,-7.189559e-004
2.718081022509617e-001,-2.539546e-004
2.719888462070126e-001,1.005429e-004
2.721717824759681e-001,3.147004e-004
2.723743009938233e-001,4.242333e-004
2.725804914526632e-001,4.469701e-004
2.727323604918864e-001,4.224798e-004
2.728996945898948e-001,3.706111e-004
2.732615554297741e-001,2.353246e-004
2.736694322354960e-001,1.065005e-004
2.740858847487136e-001,2.648415e-005
2.746916376015967e-001,-1.119835e-005
2.758220199769398e-001,-3.072933e-006
2.769524023522829e-001,3.256693e-006
2.780827847276260e-001,7.790528e-006
2.792131671029691e-001,1.052857e-005
2.803435494783123e-001,1.147082e-005
2.814739318536554e-001,1.061728e-005
2.826043142289985e-001,7.967953e-006
2.833333333333331e-001,7.920623e-006
2.833333389384941e-001,7.684334e-005
2.833333418344137e-001,1.593693e-004
2.833333461586160e-001,3.842488e-004
2.833333501365110e-001,7.285794e-004
2.833333551384683e-001,1.413876e-003
2.833333614877932e-001,2.757691e-003
2.833333711225764e-001,5.823705e-003
2.833333831480888e-001,1.134844e-002
2.833333985718974e-001,2.102631e-002
2.833334180005341e-001,3.649726e-002
2.833334422061502e-001,5.916593e-002
2.833334739437520e-001,9.153734e-002
2.833335056385402e-001,1.246370e-001
2.833335395672770e-001,1.596778e-001
2.833335768969278e-001,1.974412e-001
2.833343333333331e-001,9.523368e-001
2.833343410074943e-001,9.597834e-001
2.833343512397092e-001,9.690647e-001
2.833343627465909e-001,9.782842e-001
2.833343761741340e-001,9.869944e-001
2.833343906397037e-001,9.938771e-001
2.833344057042522e-001,9.984941e-001
2.833344217949351e-001,1.001069e+000
2.833344410067789e-001,1.002175e+000
2.833344515411376e-001,1.002128e+000
2.833344610755446e-001,1.001755e+000
2.833344976173392e-001,9.997904e-001
2.833345102195941e-001,9.992030e-001
2.833345249123784e-001,9.986609e-001
2.833345406105468e-001,9.982524e-001
2.833345605731161e-001,9.979463e-001
2.833345861016496e-001,9.977694e-001
2.833346346612959e-001,9.977274e-001
2.833346832209424e-001,9.976658e-001
2.833347317805887e-001,9.975846e-001
2.833347803402351e-001,9.974837e-001
